iteration,loss
11700,0.5744218230247498
11800,0.6396768093109131
11900,0.6302454471588135
12000,0.6549975275993347
12100,0.6468254327774048
12200,0.6145161986351013
12300,0.6243278384208679
12400,0.6207744479179382
12500,0.5990028977394104
12600,0.5855116248130798
12700,0.5802037119865417
12800,0.5918875336647034
12900,0.6052776575088501
13000,0.5658903121948242
13100,0.6290415525436401
13200,0.5942062735557556
13300,0.592166006565094
13400,0.6277672052383423
13500,0.5927781462669373
13600,0.5867301225662231
13700,0.6401548385620117
13800,0.5788638591766357
13900,0.6336278319358826
14000,0.5938389897346497
14100,0.6375975608825684
14200,0.5762420296669006
14300,0.5658175945281982
14400,0.5476140379905701
14500,0.6116253733634949
14600,0.6292678713798523
14700,0.6192189455032349
14800,0.616229772567749
14900,0.606296718120575
15000,0.5697306394577026
15100,0.634821355342865
15200,0.5157187581062317
15300,0.5927245616912842
15400,0.5947497487068176
15500,0.6170216798782349
15600,0.5627166032791138
15700,0.6004549860954285
15800,0.5833966135978699
15900,0.5855084657669067
16000,0.6034320592880249
16100,0.6583886742591858
16200,0.5925164222717285
16300,0.6307088136672974
16400,0.543300986289978
16500,0.5630742311477661
16600,0.5810157656669617
16700,0.5450587272644043
16800,0.5491012930870056
16900,0.584104597568512
17000,0.6227135062217712
17100,0.6076886653900146
17200,0.5858691334724426
17300,0.6010397672653198
17400,0.5798763036727905
17500,0.652396559715271
17600,0.5816051959991455
17700,0.5808829665184021
17800,0.5997816920280457
17900,0.6191931962966919
18000,0.5690901279449463
18100,0.596388578414917
18200,0.5287500619888306
18300,0.5839717984199524
18400,0.6023010611534119
18500,0.5806819200515747
18600,0.5910638570785522
18700,0.5795372724533081
18800,0.5909544825553894
18900,0.5892085433006287
19000,0.6237354874610901
19100,0.5381190180778503
19200,0.5553221702575684
19300,0.5711807012557983
19400,0.544945240020752
19500,0.5662240982055664
19600,0.5575330257415771
19700,0.5960195660591125
19800,0.5569593906402588
19900,0.5874956846237183
20000,0.6163734197616577
20100,0.5952624082565308
20200,0.5885536074638367
20300,0.5442676544189453
20400,0.5654179453849792
20500,0.5633255243301392
20600,0.6113649606704712
20700,0.6200013160705566
20800,0.6171805262565613
20900,0.6068015098571777
21000,0.5466014742851257
21100,0.5567193031311035
21200,0.5879889726638794
21300,0.6078348755836487
21400,0.5752736330032349
21500,0.5816612243652344
21600,0.6124204397201538
21700,0.6002883315086365
21800,0.5688637495040894
21900,0.5702749490737915
22000,0.6116992831230164
22100,0.5874003171920776
22200,0.6106898784637451
22300,0.5651605129241943
22400,0.5783110857009888
22500,0.6340903639793396
22600,0.5965561866760254
22700,0.5802831649780273
22800,0.570899248123169
22900,0.5668470859527588
23000,0.596555233001709
23100,0.5515637993812561
23200,0.5984170436859131
23300,0.5809655785560608
23400,0.536535382270813
23500,0.5830031633377075
23600,0.5576266646385193
23700,0.5655878782272339
23800,0.5711358189582825
23900,0.5752497911453247
24000,0.5989110469818115
24100,0.5569264888763428
24200,0.5273520946502686
24300,0.5672945380210876
24400,0.592418909072876
24500,0.6097078919410706
24600,0.5352274179458618
24700,0.6087943911552429
24800,0.6144376993179321
24900,0.5933263301849365
25000,0.5846619606018066
25100,0.5157516002655029
25200,0.5472515821456909
25300,0.6127733588218689
25400,0.55660480260849
25500,0.5596513748168945
25600,0.574295163154602
25700,0.5625316500663757
25800,0.5916799902915955
25900,0.5733175277709961
26000,0.561968982219696
26100,0.5879721641540527
26200,0.5563545227050781
26300,0.5801505446434021
26400,0.5931604504585266
26500,0.5274333953857422
26600,0.5741312503814697
26700,0.5892820358276367
26800,0.5443270206451416
26900,0.5645636320114136
27000,0.5888453722000122
27100,0.5888770818710327
27200,0.581453800201416
27300,0.5836471319198608
27400,0.569278359413147
27500,0.5638024806976318
27600,0.5618452429771423
27700,0.5696672797203064
27800,0.5586286783218384
27900,0.5860931277275085
28000,0.5557836294174194
28100,0.5852869749069214
28200,0.5988715291023254
28300,0.5851045846939087
28400,0.5181022882461548
28500,0.5410816669464111
28600,0.5383009910583496
28700,0.6060569286346436
28800,0.5475334525108337
28900,0.5721409916877747
29000,0.5186768770217896
